type,object id,property id,condition,function,replace,fallback,default,actions,fixed,remappable,min,max,iterable,reference
group id,4522,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4523,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4523,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4524,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4524,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4525,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4525,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4526,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4526,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4527,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4527,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4528,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4528,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4529,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4529,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4530,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4530,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4531,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4531,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4532,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4532,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4533,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4533,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4534,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4534,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4535,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4535,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4536,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4536,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,4539,obj_prop.trigger.collectible.GROUP_ID,,,,,get_collectible_default_group_id,"spawn, toggle",FALSE,FALSE,1,9999,FALSE,FALSE
group id,4539,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,get_particles,FALSE,FALSE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.MOVE,obj_prop.trigger.effect.CENTER_ID,,,,,get_area_default_center,track_position,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.SCALE,obj_prop.trigger.effect.CENTER_ID,,,,,get_area_default_center,track_position,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.ROTATE,obj_prop.trigger.effect.CENTER_ID,,,,,get_area_default_center,track_position,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.FADE,obj_prop.trigger.effect.CENTER_ID,,,,,get_area_default_center,track_position,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.TINT,obj_prop.trigger.effect.CENTER_ID,,,,,get_area_default_center,track_position,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.MOVE,obj_prop.trigger.effect.TARGET_ID,,,,,0,move_group,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.SCALE,obj_prop.trigger.effect.TARGET_ID,,,,,0,"move_group, scale_group",FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.ROTATE,obj_prop.trigger.effect.TARGET_ID,,,,,0,"move_group, rotate_group",FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.FADE,obj_prop.trigger.effect.TARGET_ID,,,,,0,fade_group,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.TINT,obj_prop.trigger.effect.TARGET_ID,,,,,0,color_group,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.EDIT_MOVE,obj_prop.trigger.effect.TARGET_ID,area_use_group_id,,,,0,area_edit,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.EDIT_SCALE,obj_prop.trigger.effect.TARGET_ID,area_use_group_id,,,,0,area_edit,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.EDIT_ROTATE,obj_prop.trigger.effect.TARGET_ID,area_use_group_id,,,,0,area_edit,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.EDIT_FADE,obj_prop.trigger.effect.TARGET_ID,area_use_group_id,,,,0,area_edit,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.EDIT_TINT,obj_prop.trigger.effect.TARGET_ID,area_use_group_id,,,,0,area_edit,FALSE,TRUE,1,9999,FALSE,FALSE
group id,obj_id.LEVEL_START,obj_prop.level.PLAYER_SPAWN,,,,,0,get_position,FALSE,FALSE,1,9999,FALSE,FALSE
item id,obj_id.trigger.ITEM_EDIT,obj_prop.trigger.item_edit.TARGET_ITEM_ID,item_edit_target_is_item,,,,,set_value,FALSE,TRUE,1,9999,FALSE,FALSE
time id,obj_id.trigger.ITEM_EDIT,obj_prop.trigger.item_edit.TARGET_ITEM_ID,item_edit_target_is_timer,,,,,set_value,FALSE,TRUE,1,9999,FALSE,FALSE
item id,obj_id.trigger.ITEM_EDIT,obj_prop.trigger.item_edit.ITEM_ID_1,item_edit_first_is_item,,,,,get_value,FALSE,TRUE,1,9999,FALSE,TRUE
time id,obj_id.trigger.ITEM_EDIT,obj_prop.trigger.item_edit.ITEM_ID_1,item_edit_first_is_timer,,,,,get_value,FALSE,TRUE,1,9999,FALSE,TRUE
item id,obj_id.trigger.ITEM_EDIT,obj_prop.trigger.item_edit.ITEM_ID_2,item_edit_second_is_item,,,,,get_value,FALSE,TRUE,1,9999,FALSE,TRUE
time id,obj_id.trigger.ITEM_EDIT,obj_prop.trigger.item_edit.ITEM_ID_2,item_edit_second_is_timer,,,,,get_value,FALSE,TRUE,1,9999,FALSE,TRUE
item id,obj_id.trigger.COUNT,obj_prop.trigger.count.ITEM_ID,,,,,0,track_value,FALSE,TRUE,0,9999,FALSE,FALSE
item id,obj_id.ITEM_LABEL,obj_prop.item_label.ITEM_ID,item_label_display_item,,,,0,set_value,FALSE,FALSE,0,9999,FALSE,TRUE
time id,obj_id.ITEM_LABEL,obj_prop.item_label.ITEM_ID,item_label_display_timer,,,,0,set_value,FALSE,FALSE,0,9999,FALSE,TRUE
item id,obj_id.trigger.INSTANT_COUNT,obj_prop.trigger.instant_count.ITEM_ID,,,,,0,get_value,FALSE,TRUE,0,9999,FALSE,TRUE
item id,obj_id.trigger.PICKUP,obj_prop.trigger.pickup.ITEM_ID,,,,,0,set_value,FALSE,TRUE,0,9999,FALSE,FALSE
time id,obj_id.trigger.TIME,obj_prop.trigger.time.ITEM_ID,,,,,0,set_value,FALSE,TRUE,,,FALSE,TRUE
time id,obj_id.trigger.TIME_EVENT,obj_prop.trigger.time_event.ITEM_ID,,,,,0,track_value,FALSE,TRUE,,,FALSE,TRUE
time id,obj_id.trigger.TIME_CONTROL,obj_prop.trigger.time_control.ITEM_ID,,,,,0,,FALSE,TRUE,,,FALSE,FALSE
item id,obj_id.trigger.ITEM_COMPARE,obj_prop.trigger.item_compare.ITEM_ID_1,item_compare_first_is_item,,,,0,get_value,FALSE,TRUE,0,9999,FALSE,TRUE
time id,obj_id.trigger.ITEM_COMPARE,obj_prop.trigger.item_compare.ITEM_ID_1,item_compare_first_is_timer,,,,0,get_value,FALSE,TRUE,0,9999,FALSE,TRUE
item id,obj_id.trigger.ITEM_COMPARE,obj_prop.trigger.item_compare.ITEM_ID_2,item_compare_second_is_item,,,,0,get_value,FALSE,TRUE,1,9999,FALSE,TRUE
time id,obj_id.trigger.ITEM_COMPARE,obj_prop.trigger.item_compare.ITEM_ID_2,item_compare_second_is_timer,,,,0,get_value,FALSE,TRUE,1,9999,FALSE,TRUE
item id,obj_id.trigger.ITEM_PERSIST,obj_prop.trigger.item_persist.ITEM_ID,item_persist_item,,,,0,set_persist,FALSE,TRUE,0,9999,FALSE,FALSE
time id,obj_id.trigger.ITEM_PERSIST,obj_prop.trigger.item_persist.ITEM_ID,item_persist_timer,,,,0,set_persist,FALSE,TRUE,,,FALSE,FALSE
item id,obj_id.collectible.USER_COIN,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,obj_id.collectible.KEY,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,1587,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,1589,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,1598,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,obj_id.collectible.SMALL_COIN,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,3601,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4401,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4402,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4403,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4404,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4405,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4406,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4407,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4408,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4409,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4410,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4411,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4412,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4413,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4414,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4415,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4416,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4417,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4418,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4419,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4420,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4421,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4422,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4423,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4424,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4425,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4426,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4427,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4428,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4429,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4430,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4431,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4432,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4433,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4434,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4435,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4436,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4437,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4438,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4439,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4440,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4441,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4442,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4443,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4444,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4445,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4446,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4447,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4448,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4449,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4450,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4451,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4452,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4453,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4454,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4455,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4456,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4457,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4458,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4459,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4460,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4461,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4462,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4463,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4464,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4465,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4466,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4467,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4468,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4469,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4470,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4471,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4472,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4473,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4474,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4475,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4476,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4477,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4478,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4479,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4480,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4481,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4482,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4483,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4484,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4485,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4486,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4487,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4488,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4538,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4489,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4490,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4491,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4492,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4493,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4494,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4495,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4496,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4497,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4537,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4498,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4499,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4500,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4501,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4502,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4503,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4504,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4505,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4506,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4507,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4508,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4509,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
item id,4510,obj_prop.trigger.collectible.ITEM_ID,,,,,get_collectible_default_item_id,set_value,FALSE,FALSE,0,9999,FALSE,FALSE
